City,Temperature,Humidity,Pressure,Wind_Speed,Cloud_Cover,Weather,Rainfall,Year,Month,Day,Hour,DayOfWeek,Season
40,21.1,50,962.1,33.84,81,1,0.0,2016,11,20,8,3,1
30,26.8,93,1003.2,51.48,100,2,1.2,2002,6,24,2,1,0
28,27.6,89,1009.8,10.44,36,0,0.0,2003,5,26,0,1,2
40,25.0,82,956.7,32.76,20,0,0.0,2010,10,2,21,2,1
45,25.0,84,981.4,14.76,0,0,0.0,2023,10,11,6,6,1
34,27.4,88,978.3,37.44,93,1,0.0,2007,8,27,23,1,0
20,22.3,35,1004.7,26.64,2,0,0.0,2006,11,28,9,5,1
32,35.4,32,971.3,9.36,28,0,0.0,2015,4,20,18,1,2
34,28.5,47,993.8,22.32,0,0,0.0,2003,10,28,12,5,1
8,37.1,11,1009.4,36.36,0,0,0.0,2000,3,26,12,3,2
29,31.5,50,1009.6,36.0,0,0,0.0,2013,3,3,12,3,2
13,20.7,92,927.4,40.32,100,1,0.0,2001,8,28,4,5,0
45,24.4,62,980.5,19.8,7,0,0.0,2000,11,13,20,1,1
34,23.2,31,989.1,46.08,90,1,0.0,2025,11,30,15,3,1
44,33.2,26,943.3,29.52,0,0,0.0,2018,5,19,8,2,2
20,24.7,90,993.4,58.32,94,1,0.0,2000,8,30,6,6,0
1,26.1,88,997.9,47.88,80,1,0.0,2001,7,13,20,0,0
31,24.1,42,929.0,48.96,51,0,0.0,2010,12,19,13,3,3
28,21.9,91,1009.9,15.12,100,1,0.0,2002,12,17,5,5,3
12,18.4,75,986.0,15.84,0,0,0.0,2024,11,13,4,6,1
24,27.5,82,1007.8,38.88,93,2,0.2,2006,8,30,15,6,0
34,31.3,65,976.8,18.36,64,1,0.0,2019,7,18,13,4,0
33,20.2,64,946.8,6.48,0,0,0.0,2007,3,9,8,0,2
27,32.8,45,969.1,65.52,99,1,0.0,2012,6,18,0,1,0
30,25.8,58,1007.5,14.4,0,0,0.0,2006,2,25,1,2,3
35,27.4,59,968.9,14.76,92,1,0.0,2024,12,21,10,2,3
16,28.9,61,950.5,71.28,49,0,0.0,1998,6,6,1,2,0
34,14.0,85,988.1,29.52,0,0,0.0,2013,12,9,23,1,3
44,20.4,31,953.4,23.04,0,0,0.0,2005,2,25,9,0,3
43,23.7,94,1007.2,28.44,100,2,0.1,2014,10,21,4,5,1
25,27.7,57,944.7,32.4,100,1,0.0,2010,11,22,15,1,1
34,28.6,70,981.9,21.24,2,0,0.0,2021,10,6,18,6,1
9,28.6,75,1003.7,50.4,96,1,0.0,2004,9,8,23,6,1
39,21.4,95,945.7,50.76,100,1,0.0,2015,8,4,23,5,0
14,28.4,86,977.1,17.64,0,0,0.0,2024,6,29,3,2,0
31,29.9,53,926.8,44.28,100,1,0.0,2003,6,11,12,6,0
1,25.9,90,1002.4,23.4,6,0,0.0,2016,10,10,21,1,1
43,30.4,70,1005.6,30.6,95,1,0.0,2005,5,7,11,2,2
32,23.7,45,980.9,23.04,0,0,0.0,2020,12,7,19,1,3
3,35.7,30,963.0,45.36,28,0,0.0,2007,5,21,18,1,2
32,20.2,78,978.9,18.72,0,0,0.0,2025,11,26,3,6,1
5,24.5,46,946.7,40.68,30,0,0.0,2011,1,3,13,1,3
25,27.7,75,948.6,12.6,91,1,0.0,1999,10,27,12,6,1
32,34.5,29,962.2,29.16,100,1,0.0,2009,5,25,20,1,2
3,23.6,90,973.7,15.48,7,0,0.0,2012,9,27,7,4,1
43,24.1,93,1006.0,42.48,100,2,0.1,1996,9,13,2,0,1
2,19.4,19,961.1,6.48,0,0,0.0,2008,2,28,1,4,3
32,24.0,95,967.2,58.68,100,2,0.9,2024,8,25,1,3,0
4,24.5,72,1008.0,9.36,21,0,0.0,2007,10,15,8,1,1
12,35.7,38,976.7,49.68,31,0,0.0,2005,8,25,16,4,0
33,25.6,80,942.5,87.84,59,2,0.5,2006,7,7,11,0,0
9,22.0,55,1011.4,41.4,0,0,0.0,2006,1,10,22,5,3
8,27.6,90,1005.5,32.76,99,1,0.0,2021,10,8,22,0,1
18,29.4,49,954.3,42.48,7,0,0.0,2016,5,24,3,5,2
24,29.5,74,1007.5,47.88,31,0,0.0,2017,3,25,17,2,2
35,28.4,48,963.9,27.0,0,0,0.0,2000,4,17,7,1,2
22,24.6,92,974.2,16.92,96,1,0.0,2011,7,26,6,5,0
29,25.9,87,1008.6,23.4,100,2,0.1,2010,7,9,8,0,0
26,26.9,83,1005.4,14.04,100,2,1.0,2024,11,26,14,5,1
4,26.3,81,1003.8,24.48,8,0,0.0,2011,9,20,20,5,1
34,31.2,28,985.0,66.24,10,0,0.0,2019,10,22,13,5,1
19,10.0,81,990.9,36.36,0,0,0.0,2014,12,21,8,3,3
18,31.2,18,966.9,37.08,0,0,0.0,2018,3,24,11,2,2
10,17.5,30,985.3,39.6,0,0,0.0,2000,2,11,18,0,3
34,25.1,71,985.8,47.52,0,0,0.0,2023,5,30,7,5,2
38,25.6,83,1003.1,16.92,30,0,0.0,2013,10,11,21,0,1
22,22.7,75,980.2,25.92,91,1,0.0,2015,11,10,23,5,1
12,30.7,69,970.6,16.2,18,0,0.0,2003,6,29,22,3,0
37,26.4,83,991.4,50.76,81,1,0.0,2014,6,29,6,3,0
42,28.2,82,1006.3,50.4,58,2,0.2,2005,5,12,17,4,2
33,27.4,59,943.5,47.52,98,1,0.0,2009,11,9,14,1,1
6,35.2,37,978.6,42.48,13,0,0.0,2020,6,15,0,1,0
2,7.6,94,963.1,28.8,85,1,0.0,1999,1,14,7,4,3
36,10.7,78,949.9,28.8,0,0,0.0,1999,12,13,6,1,3
7,22.1,95,907.0,62.64,100,2,0.2,2016,5,19,0,4,2
30,28.0,72,1005.6,49.68,3,0,0.0,2021,11,14,17,3,1
38,26.5,81,998.4,32.4,99,1,0.0,2013,5,7,1,5,2
38,20.3,94,1003.1,13.68,0,0,0.0,2008,3,7,6,0,2
7,22.9,79,908.4,78.84,100,1,0.0,2017,6,11,19,3,0
24,26.0,89,1009.9,6.48,26,0,0.0,2009,3,28,1,2,2
9,31.8,65,998.8,69.48,97,1,0.0,2002,7,1,15,1,0
14,32.4,32,988.3,37.8,0,0,0.0,2005,10,7,18,0,1
42,25.2,90,1006.6,59.76,99,3,6.7,2017,8,10,16,4,0
19,23.0,38,990.4,47.16,0,0,0.0,2024,1,1,13,1,3
38,26.7,89,998.2,47.88,88,2,0.7,2007,9,27,14,4,1
37,15.5,52,1002.1,37.8,0,0,0.0,2005,2,2,2,6,3
0,24.9,95,979.1,13.32,99,1,0.0,2012,10,6,2,2,1
14,17.1,72,989.4,30.6,20,0,0.0,2024,4,1,3,1,2
5,19.7,60,948.7,37.8,13,0,0.0,2014,1,16,0,4,3
17,19.3,66,896.6,18.72,12,0,0.0,2013,3,22,7,0,2
30,25.3,92,1007.9,56.16,100,2,0.6,2003,9,3,9,6,1
7,28.2,47,911.4,49.68,100,1,0.0,2002,8,30,13,0,0
0,28.9,74,974.6,16.92,98,2,0.9,2003,9,25,15,4,1
17,14.0,92,894.7,13.32,55,0,0.0,2011,12,25,1,3,3
0,29.3,61,973.0,34.2,49,0,0.0,2008,9,19,16,0,1
1,31.3,69,995.9,48.24,32,0,0.0,2025,5,31,21,2,2
45,24.6,35,978.8,28.08,0,0,0.0,2018,3,24,0,2,2
23,24.7,97,994.1,15.12,10,0,0.0,2025,10,14,23,5,1
25,23.2,40,950.3,27.0,12,0,0.0,2002,11,19,22,5,1
11,19.6,81,898.1,20.88,21,0,0.0,2010,11,30,20,5,1
17,19.0,98,896.9,12.96,25,0,0.0,1998,5,27,2,6,2
32,20.3,68,979.2,26.28,0,0,0.0,1997,1,27,22,1,3
11,17.2,74,899.8,25.92,0,0,0.0,1998,3,17,4,5,2
46,24.0,84,927.7,4.68,31,0,0.0,2022,4,20,8,6,2
32,27.0,81,966.7,7.2,29,2,0.4,2006,6,23,6,0,0
23,21.0,91,1000.4,2.52,96,2,0.1,2023,1,5,4,4,3
1,27.8,79,1000.3,66.6,98,2,0.1,2017,9,2,12,2,1
11,19.7,95,899.2,14.04,100,1,0.0,2002,2,7,2,4,3
35,21.2,66,967.7,30.24,79,1,0.0,2014,11,8,0,2,1
1,30.3,69,996.6,46.08,75,1,0.0,2010,7,11,19,3,0
35,16.1,83,966.4,17.28,0,0,0.0,2022,1,20,6,4,3
38,26.3,84,997.8,68.76,99,2,2.2,2000,9,2,14,2,1
44,15.4,53,952.1,31.32,0,0,0.0,2012,1,27,9,0,3
43,30.2,81,1005.6,25.92,4,0,0.0,2024,4,8,19,1,2
17,23.5,65,897.5,14.76,42,2,0.1,2003,11,4,15,5,1
10,16.4,51,991.0,28.8,84,1,0.0,2019,2,16,21,2,3
42,26.6,71,1009.9,14.04,79,1,0.0,2017,3,23,20,4,2
2,28.2,68,950.9,56.88,18,0,0.0,2001,8,22,10,6,0
32,19.4,64,980.0,6.84,96,1,0.0,2015,1,26,6,1,3
13,25.8,46,931.9,64.08,0,0,0.0,2014,10,30,12,4,1
1,36.9,13,999.2,44.28,0,0,0.0,2013,5,2,10,4,2
21,20.7,45,962.5,25.92,0,0,0.0,1997,3,8,5,2,2
39,21.9,94,940.8,59.76,100,2,0.9,2022,7,5,1,5,0
5,23.0,42,944.9,24.12,44,0,0.0,2021,3,14,4,3,2
44,17.1,67,950.0,31.68,4,0,0.0,2016,1,15,21,0,3
15,18.8,83,938.6,17.28,3,0,0.0,2001,3,24,6,2,2
2,23.5,34,957.0,28.8,0,0,0.0,2020,12,5,17,2,3
36,21.9,93,945.6,55.08,100,1,0.0,2012,9,16,1,3,1
5,21.2,93,943.2,23.76,79,1,0.0,2011,10,4,4,5,1
7,26.7,62,908.1,90.72,100,1,0.0,2015,6,27,16,2,0
1,22.4,49,1011.5,25.56,0,0,0.0,2026,1,4,20,3,3
30,28.8,53,1014.3,19.44,45,0,0.0,2019,3,22,11,0,2
23,29.1,77,991.8,30.6,94,1,0.0,2020,10,7,12,6,1
16,19.0,57,956.3,27.36,97,1,0.0,2008,11,26,0,6,1
28,24.5,95,1007.9,34.2,97,2,0.5,2018,8,27,7,1,0
23,27.2,72,987.2,36.72,100,1,0.0,2011,7,19,4,5,0
26,26.8,87,1005.1,32.04,20,0,0.0,2000,4,28,4,0,2
15,21.8,48,945.3,32.4,0,0,0.0,2006,1,19,8,4,3
15,21.8,37,944.1,40.32,0,0,0.0,2001,12,8,21,2,3
34,17.4,68,988.4,28.44,100,1,0.0,2010,2,8,2,1,3
35,29.4,56,965.6,19.44,37,0,0.0,2021,5,6,23,4,2
23,35.0,33,996.4,17.64,5,0,0.0,2021,3,27,10,2,2
1,25.6,45,1010.8,9.0,2,0,0.0,2001,12,10,10,1,3
40,27.6,68,956.4,25.92,100,1,0.0,2025,10,5,16,3,1
28,26.2,78,1011.8,15.48,0,0,0.0,1997,2,28,23,0,3
30,30.3,48,1008.4,70.2,0,0,0.0,2010,2,26,16,0,3
25,23.1,91,946.3,29.88,95,1,0.0,2001,9,18,19,5,1
21,30.4,61,952.1,59.04,100,1,0.0,1998,6,27,11,2,0
10,20.5,79,987.1,20.16,0,0,0.0,2019,11,27,17,6,1
39,25.0,80,943.4,79.2,100,2,0.2,2011,6,28,13,5,0
14,34.7,35,982.0,21.24,37,0,0.0,2010,6,3,20,4,0
17,24.6,70,898.9,43.92,80,2,0.5,2022,8,18,10,4,0
11,20.1,93,897.3,25.92,99,1,0.0,2007,9,15,21,2,1
21,25.1,33,962.4,48.96,0,0,0.0,2004,2,21,23,2,3
17,23.8,73,896.2,29.88,100,2,0.4,2013,8,27,14,5,0
10,23.5,30,994.1,12.24,0,0,0.0,2025,12,9,11,5,3
11,19.0,90,902.6,50.76,36,0,0.0,2021,12,11,20,2,3
32,23.4,38,979.4,31.32,0,0,0.0,2010,2,7,20,3,3
9,29.5,62,1009.7,18.72,13,0,0.0,2004,11,12,19,0,1
3,38.3,27,959.2,48.24,44,0,0.0,2009,6,5,17,0,0
9,32.8,39,1000.5,22.32,96,1,0.0,2018,9,21,19,0,1
18,16.0,37,961.1,26.28,0,0,0.0,2005,4,1,6,0,2
16,17.4,57,957.6,28.8,0,0,0.0,2015,1,9,0,0,3
15,25.6,55,944.5,38.52,6,0,0.0,2010,2,11,20,4,3
25,26.1,81,945.9,63.72,100,2,0.4,2024,8,8,14,4,0
2,31.3,56,946.7,38.52,89,1,0.0,2018,7,1,18,3,0
40,27.0,35,960.1,42.48,13,0,0.0,2011,2,18,10,0,3
5,29.5,59,941.3,26.64,27,0,0.0,2017,10,16,16,1,1
39,22.0,94,942.5,49.68,100,1,0.0,1998,8,11,7,5,0
22,21.2,46,978.0,35.28,0,0,0.0,2005,2,16,6,6,3
16,24.4,83,948.3,63.72,100,2,0.1,2017,7,20,10,4,0
38,27.5,60,1004.8,17.64,79,1,0.0,2008,3,10,9,1,2
42,30.1,72,1004.4,61.92,52,2,0.9,2022,5,7,14,2,2
21,23.2,47,961.0,23.4,0,0,0.0,2000,3,26,6,3,2
42,25.4,90,1008.7,16.92,100,2,2.5,1999,10,10,15,3,1
23,31.5,65,987.4,46.44,12,0,0.0,2015,5,20,2,6,2
27,14.9,42,983.5,29.16,0,0,0.0,2012,3,24,6,2,2
30,28.7,77,1005.5,37.8,60,1,0.0,2009,5,21,22,4,2
10,39.1,9,980.3,70.2,83,1,0.0,2011,3,17,14,4,2
29,33.4,39,1009.5,68.04,97,1,0.0,2024,3,6,12,6,2
31,33.8,16,929.8,55.08,0,0,0.0,2009,3,3,13,5,2
18,23.5,37,968.3,13.32,37,0,0.0,2024,1,29,12,1,3
35,37.1,18,960.9,28.08,0,0,0.0,2015,4,5,16,3,2
6,26.8,78,978.3,73.44,1,0,0.0,2018,6,4,6,1,0
7,30.9,40,910.6,34.92,71,1,0.0,2000,5,14,14,3,2
0,26.2,60,985.0,19.44,80,1,0.0,2020,2,5,11,6,3
29,31.0,66,1005.4,37.8,73,1,0.0,2014,5,26,13,1,2
30,23.0,74,1015.7,33.84,1,0,0.0,2023,1,13,9,0,3
44,28.3,25,946.4,28.8,51,0,0.0,2007,2,25,16,3,3
37,27.3,79,985.6,61.92,99,1,0.0,2013,7,20,9,2,0
17,18.1,98,896.9,26.64,100,1,0.0,2007,7,9,6,1,0
3,26.5,96,970.3,17.64,99,2,0.1,2017,9,11,7,1,1
8,21.7,26,1011.7,49.32,0,0,0.0,2008,2,8,14,0,3
23,30.7,66,986.7,38.52,71,1,0.0,2010,8,10,16,5,0
0,25.2,85,973.8,32.4,100,1,0.0,2025,6,29,23,3,0
28,26.3,83,1009.4,5.4,100,2,0.3,2002,11,19,11,5,1
20,24.2,41,1003.6,22.68,93,1,0.0,2024,11,24,20,3,1
40,24.5,84,954.9,69.84,100,1,0.0,2006,7,7,21,0,0
28,24.6,96,1008.3,4.68,30,0,0.0,2009,2,25,6,6,3
17,27.6,47,901.1,11.88,100,1,0.0,2015,4,2,11,4,2
0,20.4,54,984.9,25.56,0,0,0.0,2013,2,1,23,0,3
42,24.5,96,1009.9,8.64,44,0,0.0,2017,3,27,4,1,2
15,29.0,36,942.4,37.08,1,0,0.0,2022,11,8,16,5,1
36,30.2,25,949.2,59.76,0,0,0.0,1997,4,9,17,6,2
6,26.7,94,976.5,28.08,96,1,0.0,1997,7,27,6,3,0
26,24.2,93,1008.6,28.44,97,1,0.0,2003,9,16,2,5,1
24,26.1,93,1007.1,16.92,91,1,0.0,2007,5,4,0,0,2
33,26.5,38,947.0,21.96,0,0,0.0,1996,3,24,8,3,2
41,27.9,84,999.7,79.56,94,2,1.0,2016,7,30,16,2,0
13,28.3,46,931.8,101.16,99,1,0.0,2015,11,11,11,6,1
12,31.0,70,972.5,24.12,14,0,0.0,1998,7,27,22,1,0
22,36.6,34,976.8,6.84,11,0,0.0,2015,4,23,13,4,2
6,24.4,30,979.9,67.68,0,0,0.0,2009,4,21,5,5,2
20,24.0,94,998.4,22.32,37,0,0.0,2011,5,2,3,1,2
34,7.2,97,992.7,32.4,9,0,0.0,2024,1,6,0,2,3
43,29.1,72,1004.7,51.12,99,1,0.0,2012,5,27,16,3,2
11,19.3,92,900.4,20.16,98,1,0.0,2006,11,29,0,6,1
15,21.0,95,937.8,42.48,98,1,0.0,2001,8,13,3,1,0
27,25.6,91,968.9,44.28,100,2,2.5,2018,6,29,4,0,0
9,26.1,89,998.2,27.0,100,2,1.1,2010,8,30,21,1,0
0,30.5,34,977.8,29.88,53,0,0.0,2024,4,3,23,6,2
15,22.5,93,938.7,36.0,98,1,0.0,2003,7,20,23,3,0
44,27.4,54,940.4,48.6,0,0,0.0,1996,6,2,4,3,0
20,18.7,65,1003.2,32.76,0,0,0.0,2014,2,8,9,2,3
27,30.9,66,977.4,74.16,74,1,0.0,2021,8,24,10,5,0
24,33.2,54,1011.0,15.48,6,0,0.0,2016,3,26,12,2,2
17,18.8,99,898.9,6.48,100,1,0.0,1997,5,28,1,6,2
31,19.3,99,929.0,45.36,100,1,0.0,2022,11,14,2,1,1
16,31.4,39,954.9,25.56,55,0,0.0,2021,10,20,14,6,1
8,26.9,91,994.8,48.24,100,2,2.6,2003,7,27,16,3,0
16,26.5,29,956.6,14.4,5,0,0.0,2018,1,7,12,3,3
33,25.2,76,945.1,36.72,1,0,0.0,2015,5,20,23,6,2
41,20.2,53,1012.8,37.8,52,0,0.0,2002,11,29,5,0,1
7,30.7,35,911.1,37.8,100,1,0.0,2023,10,15,14,3,1
5,21.1,91,946.6,19.8,12,0,0.0,2008,10,12,5,3,1
32,32.7,57,966.4,77.4,93,1,0.0,2020,6,21,13,3,0
36,29.7,62,947.0,58.32,18,0,0.0,2019,5,21,19,5,2
30,29.0,49,1012.7,41.76,0,0,0.0,2003,2,2,14,3,3
23,24.8,87,984.2,80.64,100,2,3.2,2022,7,12,17,5,0
44,33.2,39,943.4,11.16,19,0,0.0,1998,6,6,21,2,0
34,8.7,45,991.7,33.48,0,0,0.0,1996,12,12,0,4,3
34,31.5,37,977.4,23.76,0,0,0.0,2015,6,8,7,1,0
14,33.3,49,977.5,68.04,23,0,0.0,2015,7,28,16,5,0
22,16.6,94,980.7,18.0,0,0,0.0,2004,2,4,4,6,3
25,28.6,33,950.3,21.96,64,1,0.0,2012,1,26,13,4,3
24,24.8,91,1009.7,29.88,100,2,1.5,2012,6,19,19,5,0
13,18.7,61,935.5,39.96,0,0,0.0,2006,2,2,8,4,3
1,20.8,78,1006.6,27.0,0,0,0.0,2021,10,21,5,4,1
11,21.9,92,897.6,41.4,89,1,0.0,2010,5,26,6,6,2
3,23.9,39,975.6,25.56,12,0,0.0,1996,1,24,20,6,3
26,26.6,84,1006.9,42.12,100,1,0.0,2015,7,18,17,2,0
46,28.0,61,927.8,22.32,91,1,0.0,2002,10,1,12,5,1
16,29.0,52,958.5,36.36,44,0,0.0,1997,11,1,13,2,1
4,27.8,26,1006.5,31.68,0,0,0.0,2007,11,17,18,2,1
11,19.4,93,899.0,25.92,96,1,0.0,1999,9,13,23,1,1
13,22.4,86,928.9,50.04,100,1,0.0,2015,9,14,19,1,1
29,27.6,86,1007.0,15.12,99,1,0.0,2024,4,11,1,4,2
5,27.0,29,943.4,51.48,60,1,0.0,2022,3,26,2,2,2
23,30.5,73,988.0,6.84,85,2,0.3,2020,7,29,13,6,0
20,24.4,64,1001.4,26.28,0,0,0.0,1996,11,3,19,3,1
41,24.9,93,1010.4,30.24,23,0,0.0,2010,11,16,0,5,1
0,25.3,61,982.1,47.52,47,0,0.0,1997,1,19,13,3,3
22,26.8,50,985.5,15.48,0,0,0.0,2015,12,3,9,4,3
5,26.7,77,941.2,25.92,95,2,0.3,1998,10,7,16,6,1
0,30.2,30,982.4,32.76,29,0,0.0,2002,11,17,14,3,1
31,21.5,90,925.7,61.56,98,2,0.4,2018,8,14,20,5,0
21,29.9,47,956.8,46.44,100,1,0.0,2012,9,29,18,2,1
0,35.0,16,975.2,57.24,2,0,0.0,2008,5,16,21,0,2
46,25.3,74,924.8,36.0,89,1,0.0,2009,9,26,14,2,1
22,26.0,82,968.9,89.64,100,2,0.1,2024,7,19,22,0,0
31,15.9,83,929.0,41.76,0,0,0.0,2018,1,19,4,0,3
10,30.8,65,973.7,99.36,0,0,0.0,2014,7,20,10,3,0
44,25.1,31,950.8,12.6,0,0,0.0,2012,11,8,9,4,1
10,37.1,36,975.4,60.84,2,0,0.0,2015,8,26,16,6,0
0,24.3,92,970.1,47.52,100,2,3.0,2013,7,19,19,0,0
0,28.0,81,977.6,36.72,14,0,0.0,2016,9,28,9,6,1
25,23.1,89,942.0,33.84,100,1,0.0,2024,6,23,6,3,0
2,22.9,19,960.1,27.36,0,0,0.0,2016,2,14,17,3,3
37,26.3,77,995.1,57.6,80,1,0.0,2001,9,4,9,5,1
34,24.1,74,989.8,12.96,41,0,0.0,2025,10,21,7,5,1
4,23.8,50,1010.4,32.04,55,0,0.0,2025,2,27,8,4,3
2,13.8,70,957.7,30.24,8,0,0.0,2011,2,16,23,6,3
18,26.0,31,967.4,41.4,0,0,0.0,2020,11,11,14,6,1
28,27.3,71,1010.4,18.0,22,0,0.0,2011,2,27,21,3,3
9,30.8,71,995.4,88.2,36,2,0.1,2015,6,20,12,2,0
37,30.4,65,991.7,36.72,88,1,0.0,2025,5,19,8,1,2
23,26.4,87,994.5,13.68,94,1,0.0,2004,4,6,5,5,2
20,22.2,97,997.1,14.4,6,0,0.0,2023,4,30,5,3,2
0,19.9,89,985.2,11.52,55,0,0.0,1998,2,4,4,6,3
3,22.0,83,975.6,35.28,86,1,0.0,1997,11,19,9,6,1
1,27.3,83,999.0,27.36,45,2,0.2,1996,9,12,21,4,1
3,35.6,38,968.6,45.72,94,1,0.0,2024,6,2,9,3,0
40,28.9,61,952.4,69.84,79,1,0.0,2004,6,11,12,0,0
42,30.5,51,1011.3,25.92,6,0,0.0,2020,3,27,9,0,2
14,38.0,13,983.7,13.32,98,1,0.0,2024,4,25,17,4,2
26,29.3,66,1011.8,25.2,30,0,0.0,2017,12,11,11,1,3
16,34.0,28,950.5,35.64,16,0,0.0,2025,5,8,17,4,2
1,27.5,50,1005.6,39.96,0,0,0.0,2005,3,20,9,3,2
11,25.7,25,903.3,44.28,0,0,0.0,2001,12,9,12,3,3
43,26.5,88,1012.0,17.28,100,1,0.0,2002,9,17,10,5,1
39,21.6,96,946.8,16.92,99,1,0.0,2019,8,18,22,3,0
2,26.0,78,955.7,52.92,71,1,0.0,1997,9,15,9,1,1
45,34.9,27,977.0,17.28,10,0,0.0,1997,3,30,17,3,2
18,30.7,52,952.0,80.28,26,0,0.0,2013,6,21,22,0,0
6,16.8,77,991.1,49.32,0,0,0.0,2002,11,14,4,4,1
3,28.1,58,973.1,20.88,3,0,0.0,1997,10,1,17,6,1
29,25.9,89,1005.5,38.88,96,1,0.0,2015,11,18,1,6,1
42,25.6,93,1007.7,41.4,99,1,0.0,2020,6,15,0,1,0
16,17.8,83,955.6,23.76,26,0,0.0,2011,11,23,3,6,1
45,20.3,73,983.9,18.36,99,1,0.0,2013,11,17,0,3,1
38,28.7,70,1000.4,48.96,6,0,0.0,2016,4,21,18,4,2
27,29.5,20,979.3,34.92,54,0,0.0,2018,3,1,18,4,2
43,29.9,65,1008.3,41.04,40,0,0.0,2012,10,23,11,5,1
17,15.8,71,898.4,12.6,4,0,0.0,2013,2,25,6,1,3
33,26.9,45,946.7,34.2,19,0,0.0,2010,1,4,16,1,3
20,17.2,43,1007.0,31.68,0,0,0.0,2002,2,3,0,3,3
30,33.4,56,1006.4,64.08,99,1,0.0,2012,4,16,14,1,2
35,26.8,56,971.8,43.2,28,0,0.0,2021,10,29,10,0,1
29,24.3,94,1005.2,16.56,36,2,0.5,2008,7,14,5,1,0
43,31.8,65,1003.9,42.48,14,0,0.0,2020,4,19,17,3,2
6,22.8,26,993.8,68.04,50,0,0.0,2004,1,4,16,3,3
15,26.7,42,940.6,43.2,41,0,0.0,2015,1,2,16,0,3
0,31.8,53,978.2,20.16,83,1,0.0,2024,10,29,13,5,1
31,23.2,87,925.5,14.76,28,0,0.0,1996,3,20,4,6,2
9,21.3,57,1018.7,31.32,14,0,0.0,2015,12,28,9,1,3
19,28.5,27,981.2,53.64,0,0,0.0,2007,10,3,21,6,1
45,24.5,65,986.8,32.04,17,0,0.0,2009,1,2,10,0,3
33,23.4,87,945.7,27.0,100,1,0.0,2019,10,11,20,0,1
13,20.5,56,931.5,42.48,22,0,0.0,2018,1,4,23,4,3
21,28.0,26,964.9,28.44,0,0,0.0,1999,1,16,13,2,3
38,25.0,78,1003.6,32.04,1,0,0.0,2001,3,16,21,0,2
11,18.2,98,897.5,50.4,100,1,0.0,2022,8,20,5,2,0
25,21.4,71,948.1,47.16,0,0,0.0,2002,1,17,21,4,3
5,25.5,32,945.3,27.36,0,0,0.0,2002,12,20,18,0,3
18,25.9,28,968.6,29.52,0,0,0.0,1999,11,29,11,1,1
38,25.2,95,996.7,72.36,96,2,1.4,2017,6,26,10,1,0
45,22.2,76,979.8,18.0,93,1,0.0,2011,2,18,6,0,3
20,26.9,32,1000.8,35.64,0,0,0.0,2002,1,13,18,3,3
14,17.4,65,985.5,25.92,0,0,0.0,2017,4,7,5,0,2
6,27.2,70,981.0,83.88,0,0,0.0,1997,5,28,3,6,2
11,29.2,28,900.5,33.48,59,0,0.0,2020,3,16,17,1,2
41,30.5,74,1005.6,31.32,100,2,0.1,2023,9,26,12,5,1
34,20.1,62,987.0,21.96,0,0,0.0,1996,11,5,8,5,1
15,27.9,64,938.8,20.88,43,0,0.0,1999,10,14,14,4,1
43,26.7,52,1009.7,69.48,5,0,0.0,2026,1,9,22,0,3
38,27.0,86,998.0,57.24,100,2,0.3,2019,9,18,14,6,1
36,23.9,90,943.0,73.44,100,2,0.3,1998,7,9,19,4,0
16,26.7,66,951.2,48.24,100,1,0.0,2002,7,15,23,1,0
40,30.7,25,962.6,38.88,49,0,0.0,2013,2,28,10,4,3
37,27.3,73,990.9,43.2,94,1,0.0,2002,8,22,20,4,0
18,23.6,73,963.0,19.8,100,1,0.0,2024,10,13,5,3,1
20,26.8,89,989.0,45.72,100,1,0.0,2000,7,13,8,4,0
46,21.3,99,925.8,12.96,87,1,0.0,2002,10,6,1,3,1
28,26.1,93,1006.3,11.16,70,1,0.0,2003,4,25,6,0,2
25,22.4,94,943.7,30.24,96,1,0.0,2008,7,21,3,1,0
43,23.5,90,1008.6,15.48,1,0,0.0,2004,2,5,6,4,3
10,39.0,11,979.7,43.92,64,1,0.0,2025,4,10,11,4,2
44,33.9,26,943.2,51.12,2,0,0.0,2005,5,8,18,3,2
7,28.2,30,911.8,28.08,0,0,0.0,2001,1,23,13,5,3
5,22.7,43,946.9,38.88,83,1,0.0,2025,3,3,7,1,2
46,25.2,78,924.5,21.6,95,2,0.1,1998,8,22,11,2,0
30,26.8,89,1005.9,25.56,98,2,0.2,2010,8,11,20,6,0
0,38.7,31,972.9,41.76,94,1,0.0,1996,6,26,14,6,0
20,20.7,50,1006.5,26.64,2,0,0.0,2003,11,25,6,5,1
32,22.3,50,977.0,26.64,3,0,0.0,1996,3,2,3,2,2
36,33.1,37,943.8,71.28,8,0,0.0,1996,5,28,15,5,2
0,25.1,90,976.1,42.12,97,1,0.0,1998,8,27,7,4,0
24,25.1,90,1009.3,14.4,100,1,0.0,2010,10,29,1,0,1
32,17.9,89,973.6,22.32,38,0,0.0,2022,1,23,7,3,3
31,25.0,82,929.1,28.44,86,2,0.2,2023,10,10,17,5,1
19,29.6,74,978.7,33.84,100,2,0.5,2016,7,26,22,5,0
32,13.1,84,979.0,28.44,1,0,0.0,2017,1,16,5,1,3
24,26.6,82,1008.9,25.2,92,2,0.4,1996,10,4,17,0,1
35,19.9,92,970.7,12.24,1,0,0.0,2019,11,27,7,6,1
